permno,date,RET,PRC,SHROUT
68347,199102,-0.007168,69.25,85693
68347,199103,-0.095668,62.625,85693
68347,199104,-0.209581,49.5,85693
68347,199105,-0.227273,38.25,85693
68347,199106,-0.186275,31.125,87009
68347,199107,0.120482,34.875,87009
68347,199108,0.007168,35.125,87009
68347,199109,-0.021352,34.375,86082
68347,199110,-0.174545,28.375,86082
68347,199111,-0.15859,23.875,86082
68347,199112,0.104712,26.375,85134
68347,199201,0.132701,29.875,85134
68347,199202,0.008368,30.125,85134
68347,199203,-0.128631,26.25,85134
68347,199204,-0.1,23.625,85134
68347,199205,0.132275,26.75,85134
68347,199206,-0.070093,24.875,83341
68347,199207,0.18593,29.5,83341
68347,199208,0.09322,32.25,83341
68347,199209,0.034884,33.375,83341
68347,199210,0.213483,40.5,83341
68347,199211,0.012346,41,83341
68347,199212,0.189024,48.75,77599
68347,199301,0.048718,51.125,77599
68347,199302,-0.114914,45.25,77599
68347,199303,0.093923,49.5,77599
68347,199304,-0.035354,47.75,77599
68347,199305,0.212042,57.875,77599
68347,199306,-0.153348,49,80783
68347,199307,-0.038265,47.125,80783
68347,199308,0.151194,54.25,80783
68347,199309,0.071429,58.125,82237
68347,199310,0.16129,67.5,82237
68347,199311,0.072222,72.375,82611
68347,199312,0.020725,73.875,82611
68347,199401,0.164129,86,82611
68347,199402,0.149709,98.875,82611
68347,199403,-0.010114,97.875,82611
68347,199404,0.1341,111,84000
68347,199405,0.065315,118.25,84000
68347,199406,-0.178647,32.375,252000
68347,199407,-0.019305,31.75,252000
68347,199408,0.173228,37.25,256443
68347,199409,-0.124161,32.625,256443
68347,199410,0.229885,40.125,257800
68347,199411,-0.024922,39.125,257800
68347,199412,0.009585,39.5,258400
68347,199501,-0.094937,35.75,258400
68347,199502,-0.034965,34.5,261306
68347,199503,-0.003623,34.375,261306
68347,199504,0.105455,38,261306
68347,199505,0.032895,39.25,261306
68347,199506,0.152866,45.25,261664
68347,199507,0.118785,50.625,261664
68347,199508,-0.05679,47.75,264200
68347,199509,0.013089,48.375,264200
68347,199510,0.149871,55.625,264200
68347,199511,-0.11236,49.375,265800
68347,199512,-0.027848,48,265800
68347,199601,-0.018229,47.125,265800
68347,199602,0.074271,50.625,265800
68347,199603,-0.237037,38.625,267000
68347,199604,0.210356,46.75,267000
68347,199605,0.040107,48.625,267000
68347,199606,0.010283,49.125,268200
68347,199607,0.111959,54.625,268200
68347,199608,0.036613,56.625,269300
68347,199609,0.13245,64.125,269300
68347,199610,0.083821,69.5,269300
68347,199611,0.140288,79.25,270800
68347,199612,-0.061514,74.375,270800
68347,199701,0.166387,86.75,270800
68347,199702,-0.089337,79,270800
68347,199703,-0.030063,76.625,274000
68347,199704,0.114192,85.375,274000
68347,199705,0.266471,108.125,274000
68347,199706,-0.079769,99.5,274500
68347,199707,0.435302,57.125,686250
68347,199708,0.146608,65.5,691200
68347,199709,0.141221,74.75,747077
68347,199710,-0.143813,64,747077
68347,199711,-0.024414,62.4375,757000
68347,199712,-0.094615,56.5,757000
68347,199801,0.068584,30.1875,1514000
68347,199802,0.062112,32.0625,1500000
68347,199803,-0.192515,25.875,1500000
68347,199804,0.084541,28.0625,1500000
68347,199805,-0.024499,27.375,1500000
68347,199806,0.037078,28.375,1652716
68347,199807,0.156388,32.8125,1652716
68347,199808,-0.148571,27.9375,1700000
68347,199809,0.132528,31.625,1700000
68347,199810,0,31.625,1700000
68347,199811,0.027668,32.5,1700000
68347,199812,0.292923,42,1700000
68347,199901,0.133929,47.625,1700000
68347,199902,-0.257218,35.375,1700000
68347,199903,-0.103675,31.6875,1700000
68347,199904,-0.295858,22.3125,1700000
68347,199905,0.061625,23.6875,1700000
68347,199906,0.000844,23.6875,1700000
68347,199907,0.015831,24.0625,1700000
68347,199908,-0.037662,23.15625,1700000
68347,199909,-0.011282,22.875,1700000
68347,199910,-0.163934,19.125,1700000
68347,199911,0.277778,24.4375,1700000
68347,199912,0.10844,27.0625,1693000
68347,200001,0.006928,27.25,1693000
68347,200002,-0.077982,25.125,1700000
68347,200003,0.075622,27,1700000
68347,200004,0.081019,29.1875,1700000
68347,200005,-0.100642,26.25,1698000
68347,200006,-0.025238,25.5625,1698000
68347,200007,0.0978,28.0625,1698000
68347,200008,0.213808,34.0625,1698000
68347,200009,-0.191339,27.52,1698000
68347,200010,0.105015,30.41,1700000
68347,200011,-0.292996,21.5,1700000
68347,200012,-0.298837,15.05,1700000
68347,200101,0.575415,23.71,1700000
68347,200102,-0.148039,20.2,1700000
68347,200103,-0.097772,18.2,1700000
68347,200104,-0.038462,17.5,1700000
68347,200105,-0.086286,15.99,1700000
68347,200106,-0.040338,15.32,1700000
68347,200107,-0.024804,14.94,1700000
68347,200108,-0.17336,12.35,1700000
68347,200109,-0.325101,8.31,1700000
68347,200110,0.052948,8.75,1700000
68347,200111,0.16,10.15,1700000
68347,200112,-0.035961,9.76,1700000
68347,200201,0.265369,12.35,1700000
68347,200202,-0.178947,10.14,1704636
68347,200203,0.033037,10.45,1704636
68347,200204,-0.028708,10.15,1700000
68347,200205,,,1700000
70033,198606,,,
70033,198607,,11.5,5680
70033,198608,-0.152174,9.75,5680
70033,198609,-0.217949,7.625,5680
70033,198610,0.065574,8.125,5680
70033,198611,0.107692,9,5680
70033,198612,0.166667,10.5,5680
70033,198701,-0.011905,10.375,5680
70033,198702,0.240964,12.875,5680
70033,198703,0.029126,13.25,5680
70033,198704,0.122642,14.875,5680
70033,198705,0.109244,16.5,5680
70033,198706,0.174242,19.375,6820
70033,198707,0.212903,23.5,6820
70033,198708,-0.037234,22.625,6820
70033,198709,0.082873,24.5,6910
70033,198710,-0.382653,15.125,6910
70033,198711,-0.272727,11,6910
70033,198712,0.181818,13,6910
70033,198801,-0.057692,12.25,6910
70033,198802,0.510204,18.5,6910
70033,198803,0.182432,21.875,6910
70033,198804,0.097143,24,6910
70033,198805,-0.072917,22.25,6910
70033,198806,0.157303,25.75,8410
70033,198807,0.121359,28.875,8410
70033,198808,-0.108225,25.75,8410
70033,198809,0.019417,26.25,8635
70033,198810,-0.090476,23.875,8635
70033,198811,0.010471,24.125,8635
70033,198812,0.051813,25.375,8635
70033,198901,0.068966,27.125,8635
70033,198902,-0.059908,25.5,8635
70033,198903,0.107843,28.25,8635
70033,198904,0.039823,29.375,8635
70033,198905,0.038298,30.5,8635
70033,198906,-0.127049,26.625,8635
70033,198907,0.084507,28.875,8635
70033,198908,0.073593,31,8635
70033,198909,0.278226,39.625,8635
70033,198910,-0.107256,35.375,8635
70033,198911,0.095406,38.75,8635
70033,198912,0.012903,39.25,8635
70033,199001,-0.044586,37.5,8635
70033,199002,-0.026667,36.5,8635
70033,199003,0.126712,41.125,8635
70033,199004,0.133739,46.625,8635
70033,199005,0.176944,54.875,8635
70033,199006,0.038724,28.5,17416
70033,199007,0.026316,29.25,17416
70033,199008,-0.217778,22.875,17416
70033,199009,-0.153005,19.375,17796
70033,199010,-0.180645,15.875,17796
70033,199011,0.11811,17.75,17796
70033,199012,0.084507,19.25,17796
70033,199101,0.162338,22.375,17796
70033,199102,0.201117,26.875,17796
70033,199103,0.074419,28.875,17796
70033,199104,0.038961,30,17796
70033,199105,0.266667,38,17796
70033,199106,-0.065789,35.5,17819
70033,199107,0.161972,41.25,17819
70033,199108,0.248485,51.5,17819
70033,199109,0.123786,57.875,17791
70033,199110,-0.239741,44,17791
70033,199111,-0.116477,38.875,17791
70033,199112,0.151125,44.75,17800
70033,199201,0.041899,46.625,17800
70033,199202,0.19571,55.75,17800
70033,199203,0.116592,62.25,17800
70033,199204,-0.076305,57.5,17800
70033,199205,0.006522,57.875,17800
70033,199206,-0.097192,26.125,35592
70033,199207,0.038278,27.125,35592
70033,199208,-0.004608,27,35592
70033,199209,0.050926,28.375,35757
70033,199210,0.15859,32.875,35757
70033,199211,0.091255,35.875,35757
70033,199212,0.04878,37.625,35953
70033,199301,-0.019934,36.875,35953
70033,199302,-0.050847,35,35953
70033,199303,0.092857,38.25,37788
70033,199304,-0.120915,33.625,37788
70033,199305,0.04461,35.125,37788
70033,199306,0.19573,42,37788
70033,199307,-0.022381,41,37788
70033,199308,0.04878,43,37788
70033,199309,0.093023,47,37930
70033,199310,-0.102447,42.125,37930
70033,199311,0.047478,44.125,37930
70033,199312,0,44.125,37965
70033,199401,0.042493,46,37965
70033,199402,0.071957,49.25,37965
70033,199403,-0.073604,45.625,37965
70033,199404,0.065753,48.625,37965
70033,199405,-0.01162,48,38091
70033,199406,-0.046875,45.75,38095
70033,199407,0.07377,49.125,38095
70033,199408,0.151756,56.5,38095
70033,199409,-0.022124,27.625,76232
70033,199410,0.013575,28,76232
70033,199411,-0.025357,27.25,76295
70033,199412,0.027523,28,76295
70033,199501,-0.026786,27.25,76295
70033,199502,-0.007706,27,76295
70033,199503,-0.111111,24,76295
70033,199504,-0.005208,23.875,74740
70033,199505,0.022618,24.375,74749
70033,199506,-0.005128,24.25,74749
70033,199507,0.149485,27.875,74749
70033,199508,-0.002691,27.75,74774
70033,199509,-0.121622,24.375,74774
70033,199510,0.097436,26.75,74774
70033,199511,0.037383,27.75,77270
70033,199512,0.037838,28.75,77270
70033,199601,0.2,34.5,77270
70033,199602,0.039855,35.875,77270
70033,199603,0.085017,38.875,77270
70033,199604,0.135048,44.125,75395
70033,199605,0.087819,48,75395
70033,199606,-0.142188,41.125,75488
70033,199607,-0.00304,41,75488
70033,199608,0,41,75551
70033,199609,0.050244,43,75551
70033,199610,0.049419,45.125,75551
70033,199611,-0.01662,44.375,75624
70033,199612,0.060507,47,75624
70033,199701,-0.058511,44.25,75624
70033,199702,-0.155367,37.375,75624
70033,199703,-0.085351,34.125,75624
70033,199704,0.157509,39.5,75733
70033,199705,0.136076,44.875,75755
70033,199706,0.069805,47.9375,75755
70033,199707,0.110821,53.25,75755
70033,199708,0.016432,54.125,75889
70033,199709,0.082125,29.25,151778
70033,199710,-0.051282,27.75,151778
70033,199711,-0.047297,26.4375,152295
70033,199712,0.032057,27.25,152295
70033,199801,-0.077982,25.125,152295
70033,199802,0.154229,29,152295
70033,199803,0.139138,33,152295
70033,199804,0.090909,36,151940
70033,199805,-0.005208,35.8125,152006
70033,199806,0.083141,38.75,152006
70033,199807,0.022581,39.625,152006
70033,199808,-0.223975,30.75,152666
70033,199809,-0.035285,29.625,152666
70033,199810,0.308017,38.75,152666
70033,199811,0.082258,41.9375,152807
70033,199812,0.130611,47.375,152807
70033,199901,0.097625,52,152807
70033,199902,0.112981,57.875,152807
70033,199903,-0.007948,57.375,153187
70033,199904,0.043573,59.875,153187
70033,199905,-0.147182,51.0625,153397
70033,199906,0.065753,54.375,153397
70033,199907,0.018391,55.375,153397
70033,199908,-0.015801,54.5,152400
70033,199909,-0.080596,50.0625,152400
70033,199910,0.184769,59.3125,152400
70033,199911,0.028451,61,151320
70033,199912,0.050943,64.0625,151320
70033,200001,0.09561,70.1875,151320
70033,200002,-0.029386,68.125,151320
70033,200003,0.165798,79.375,151649
70033,200004,0.00315,39.8125,303298
70033,200005,-0.064364,37.25,303595
70033,200006,0.034228,38.5,303595
70033,200007,0.165584,44.875,303595
70033,200008,0.110028,49.8125,303595
70033,200009,-0.038394,47.875,303595
70033,200010,0.006527,48.1875,303595
70033,200011,-0.057069,45.4375,303038
70033,200012,-0.124622,39.75,303038
70033,200101,0.141887,45.39,303038
70033,200102,-0.044944,43.35,303038
70033,200103,-0.123991,37.95,302515
70033,200104,0.214493,46.09,302515
70033,200105,0.019093,46.97,302420
70033,200106,0.002981,47.08,302420
70033,200107,0.096219,51.61,302420
70033,200108,-0.058516,48.59,303997
70033,200109,-0.165878,40.5,303997
70033,200110,0.117531,45.26,303997
70033,200111,0.161732,52.58,302733
70033,200112,0.033473,54.31,302733
70033,200201,0.04953,57,302733
70033,200202,-0.100702,51.26,302733
70033,200203,0.076083,55.13,302767
70033,200204,-0.038817,52.99,302767
70033,200205,-0.007737,52.58,302672
70033,200206,-0.024249,51.27,302672
70033,200207,-0.076263,47.36,302672
70033,200208,0.039485,49.23,302313
70033,200209,-0.055759,46.45,302313
70033,200210,0.125942,52.3,302313
70033,200211,-0.071893,48.54,302651
70033,200212,-0.047487,46.2,302651
70033,200301,-0.095671,41.78,302651
70033,200302,-0.052417,39.59,302651
70033,200303,0.003915,39.71,304920
70033,200304,0.119114,44.44,304920
70033,200305,-0.051305,42.16,302342
70033,200306,-0.053605,39.86,302342
70033,200307,0.176116,46.88,302342
70033,200308,0.062713,49.82,302661
70033,200309,-0.031714,48.2,302661
70033,200310,-0.01639,47.41,302661
70033,200311,-0.005062,47.17,302971
70033,200312,0.009328,47.53,302971
70033,200401,0.073848,51.04,302971
70033,200402,0.040752,53.12,302971
70033,200403,0.005648,53.34,294453
70033,200404,0.055868,56.32,294453
70033,200405,0.020774,57.49,295145
70033,200406,0.079144,61.94,295145
70033,200407,-0.033419,59.87,295145
70033,200408,0.019208,61.02,295083
70033,200409,-0.024254,59.44,295083
70033,200410,-0.03146,57.57,295083
70033,200411,0.004343,57.82,293798
70033,200412,0.052836,60.75,294000
70033,200501,-0.010535,60.11,294000
70033,200502,0.029446,61.88,294000
70033,200503,-0.06456,57.76,292094
70033,200504,-0.185942,47.02,292094
70033,200505,0.042748,49.03,284663
70033,200506,0.014889,49.6,284663
70033,200507,0.072379,53.19,284663
70033,200508,-0.073886,49.26,274412
70033,200509,-0.013398,48.44,274412
70033,200510,0.022502,49.53,274412
70033,200511,0.087422,53.86,274617
70033,200512,-0.040661,51.49,274617
70033,200601,0.039619,53.53,274617
70033,200602,-0.019055,52.51,274617
70033,200603,-0.00857,51.88,272320
70033,200604,-0.020046,50.84,272320
70033,200605,-0.019473,49.85,268648
70033,200606,0.105316,54.89,268648
70033,200607,0.038441,57,262219
70033,200608,0.026491,58.51,262219
70033,200609,0.076055,62.75,262219
70033,200610,0.093705,68.63,259134
70033,200611,0.074894,73.77,259134
70033,200612,-0.041887,70.47,259134
70033,200701,-0.031219,68.27,258052
70033,200702,-0.035301,65.86,257553
70033,200703,-0.104768,58.75,257465
70033,200704,0.077787,63.32,257470
70033,200705,-0.035218,61.09,257533
70033,200706,-0.020134,59.61,257533
70033,200707,-0.038416,57.32,251200
70033,200708,-0.061584,53.79,251162
70033,200709,-0.135341,46.21,251162
70033,200710,0.114477,51.5,241500
70033,200711,-0.067573,48.02,241462
70033,200712,-0.021033,46.71,241462
70033,200801,-0.129951,40.64,238500
70033,200802,-0.08563,37.16,238500
70033,200803,0.017223,37.5,238500
70033,200804,0.02,38.25,236500
70033,200805,0.086797,41.57,236556
70033,200806,-0.119798,36.26,236556
70033,200807,0.043574,37.84,235300
70033,200808,0.051268,39.78,235325
70033,200809,-0.054047,37.3,235325
70033,200810,-0.3437,24.48,232824
70033,200811,-0.305147,17.01,232824
70033,200812,0.017049,16.97,232824
70033,200901,-0.282263,12.18,232800
70033,200902,-0.170772,10.1,233590
70033,200903,0.335644,13.39,233590
70033,200904,0.654966,22.16,234454
70033,200905,-0.234206,16.97,234454
70033,200906,-0.038892,16.21,234454
70033,200907,0.394201,22.6,234572
70033,200908,0.061062,23.98,234572
70033,200909,-0.036697,23,234572
70033,200910,0.083478,24.92,234443
70033,200911,0.169342,29.14,234443
70033,200912,-0.131778,25.2,234443
71175,198610,,,
71175,198611,,26.875,43478
71175,198612,0,26.875,43478
71175,198701,0.101395,29.5,43478
71175,198702,-0.063559,27.625,43478
71175,198703,-0.104072,24.75,43478
71175,198704,-0.132323,21.375,43478
71175,198705,0.099415,23.5,43478
71175,198706,0.015957,23.875,50000
71175,198707,-0.006283,23.625,50000
71175,198708,0.116402,26.375,50000
71175,198709,-0.113744,23.375,49206
71175,198710,-0.182888,19,49206
71175,198711,-0.065789,17.75,49206
71175,198712,0.042254,18.5,47795
71175,198801,0.140541,21,47795
71175,198802,0.077381,22.625,47795
71175,198803,-0.071823,21,47795
71175,198804,0.029524,21.5,47795
71175,198805,-0.052326,20.375,47795
71175,198806,0.177914,24,46290
71175,198807,-0.036667,23,46290
71175,198808,0.027174,23.625,46290
71175,198809,0.058201,25,46290
71175,198810,0.0048,25,46290
71175,198811,0.09,27.25,46290
71175,198812,-0.009174,27,44278
71175,198901,0.027593,27.625,44278
71175,198902,0.022624,28.25,44278
71175,198903,0.110619,31.375,44278
71175,198904,0.016733,31.75,44278
71175,198905,0.019685,32.375,44278
71175,198906,0.034749,33.5,41169
71175,198907,0.079104,36,41169
71175,198908,0.038194,37.375,41169
71175,198909,0.103679,41.25,40906
71175,198910,0.067273,43.875,40906
71175,198911,0.065527,46.75,40906
71175,198912,0.026738,48,40583
71175,199001,-0.103646,42.875,40583
71175,199002,0.072886,46,40583
71175,199003,-0.019022,45.125,40583
71175,199004,-0.034349,43.375,40583
71175,199005,0.123919,48.75,40583
71175,199006,0.094872,53.375,35499
71175,199007,0.036534,55.125,35499
71175,199008,-0.079365,50.75,35499
71175,199009,-0.20936,40.125,34695
71175,199010,-0.085358,36.5,34695
71175,199011,0.294521,47.25,34695
71175,199012,-0.013228,46.625,33686
71175,199101,0.111528,51.625,33686
71175,199102,0.104116,57,33686
71175,199103,0.105263,63,33686
71175,199104,0.008095,63.25,33686
71175,199105,-0.013834,62.375,33686
71175,199106,0.024048,63.875,33302
71175,199107,0.025597,65.25,33302
71175,199108,-0.032567,63.125,33302
71175,199109,-0.039604,60.625,33340
71175,199110,0.138309,68.75,33340
71175,199111,0.103636,75.875,33340
71175,199112,0.067545,81,33379
71175,199201,-0.064691,75.5,33379
71175,199202,-0.033113,73,33379
71175,199203,-0.019863,35.75,66758
71175,199204,0.025594,36.5,66758
71175,199205,0.041096,38,66758
71175,199206,0.085526,41.25,67002
71175,199207,0.079758,44.375,67002
71175,199208,-0.047887,42.25,67002
71175,199209,0.011834,42.75,67210
71175,199210,0.068187,45.5,67210
71175,199211,0.112637,50.625,67210
71175,199212,0.046914,53,67410
71175,199301,0.019623,53.875,67410
71175,199302,-0.00232,53.75,67410
71175,199303,0.051163,56.5,67410
71175,199304,-0.025221,54.875,67410
71175,199305,-0.022779,53.625,67410
71175,199306,0.006993,54,79366
71175,199307,0.063889,57.25,79366
71175,199308,0.026201,58.75,79366
71175,199309,-0.074468,54.375,79466
71175,199310,-0.049195,51.5,79466
71175,199311,-0.043689,49.25,79466
71175,199312,0.06599,52.5,79079
71175,199401,-0.029524,50.75,79079
71175,199402,0.059113,53.75,79079
71175,199403,-0.018605,52.75,75981
71175,199404,-0.059431,49.375,79079
71175,199405,-0.050633,46.875,75981
71175,199406,-0.045333,44.75,75568
71175,199407,0.041676,46.375,75568
71175,199408,0.056604,49,75568
71175,199409,-0.061224,46,75568
71175,199410,0.0025,45.875,75568
71175,199411,-0.20436,36.5,72495
71175,199412,0.034247,37.75,72495
71175,199501,0.168609,43.875,72495
71175,199502,-0.031339,42.5,72495
71175,199503,0.064706,45.25,72495
71175,199504,-0.04663,42.875,72536
71175,199505,-0.002915,42.75,72536
71175,199506,0.096491,46.875,72584
71175,199507,0.037653,48.375,72584
71175,199508,-0.007752,48,72584
71175,199509,0.098958,52.75,72662
71175,199510,0.002654,52.625,72662
71175,199511,0.028504,54.125,72780
71175,199512,0.016166,55,72780
71175,199601,0.123,61.5,72780
71175,199602,-0.042683,58.875,72780
71175,199603,0.010616,59.5,72780
71175,199604,0.004622,59.5,73098
71175,199605,-0.008403,59,73098
71175,199606,0.055085,62.25,73275
71175,199607,-0.015663,61,73275
71175,199608,0.040984,63.5,73270
71175,199609,0.009843,64.125,73270
71175,199610,-0.015205,62.875,73270
71175,199611,0.131213,71.125,73270
71175,199612,0.015817,72.25,73145
71175,199701,0.050519,75.625,73145
71175,199702,0.016529,76.875,73145
71175,199703,-0.050407,73,73145
71175,199704,0.058699,77,70832
71175,199705,0.027597,79.125,70832
71175,199706,0.06793,42.25,139550
71175,199707,0.053669,44.375,139550
71175,199708,-0.056338,41.875,139533
71175,199709,0.089552,45.625,139533
71175,199710,0.071616,48.75,139533
71175,199711,-0.026923,47.4375,138763
71175,199712,0.146245,54.375,138763
71175,199801,-0.103126,48.625,138763
71175,199802,0.057841,51.4375,138763
71175,199803,0.072904,55.1875,137938
71175,199804,-0.023375,53.75,137938
71175,199805,0.033721,55.5625,138266
71175,199806,-0.001125,55.5,138266
71175,199807,-0.048018,52.6875,138266
71175,199808,-0.164887,44,138286
71175,199809,0.129261,49.6875,138286
71175,199810,-0.102692,44.4375,138286
71175,199811,0.212377,53.875,138383
71175,199812,0.083527,58.375,138383
71175,199901,0.037859,60.4375,138383
71175,199902,-0.259566,44.75,138383
71175,199903,0.062849,47.5625,138383
71175,199904,0.15159,54.625,138905
71175,199905,-0.014874,53.8125,139060
71175,199906,0.017422,54.75,139060
71175,199907,-0.054795,51.75,238047
71175,199908,-0.30029,36.0625,238791
71175,199909,-0.183709,29.4375,238791
71175,199910,0.118896,32.9375,238791
71175,199911,-0.006907,32.5625,238791
71175,199912,-0.015355,32.0625,240028
71175,200001,-0.161092,26.75,240028
71175,200002,-0.5,13.375,240028
71175,200003,0.266355,16.9375,240028
71175,200004,0.012399,17,240583
71175,200005,0.334559,22.6875,240492
71175,200006,-0.115702,20.0625,240492
71175,200007,0.153769,23,240492
71175,200008,-0.057065,21.6875,240492
71175,200009,0.256484,27.25,240492
71175,200010,0.04211,28.25,240492
71175,200011,-0.044248,27,240492
71175,200012,-0.00463,26.875,240492
71175,200101,0.092744,29.22,240492
71175,200102,-0.104381,26.17,240492
71175,200103,0.116546,29.22,241400
71175,200104,0.028662,29.91,241400
71175,200105,0.083584,32.41,241380
71175,200106,-0.008948,32.12,241380
71175,200107,-0.107176,28.53,241380
71175,200108,-0.017876,28.02,241982
71175,200109,-0.098858,25.25,241982
71175,200110,-0.105842,22.43,241982
71175,200111,0.150245,25.8,242054
71175,200112,0.027519,26.51,242054
71175,200201,0.073086,28.3,242054
71175,200202,0.000707,28.32,242054
71175,200203,-0.013771,27.93,242054
71175,200204,0.01638,28.24,242862
71175,200205,-0.104108,25.3,242925
71175,200206,0.005929,25.45,242929
71175,200207,-0.190275,20.46,242929
71175,200208,0.131965,23.16,241388
71175,200209,-0.12133,20.35,241388
71175,200210,0.015602,20.52,241388
71175,200211,-0.169103,17.05,241504
71175,200212,0.028739,17.54,241504
71175,200301,0.004418,17.47,241504
71175,200302,-0.255867,13,241504
71175,200303,-0.246154,9.8,241504
71175,200304,0.173469,11.5,241644
71175,200305,0.128261,12.9,287719
71175,200306,0.039535,13.41,287719
71175,200307,0.01827,13.58,287719
71175,200308,0.038292,14.1,295960
71175,200309,0.047518,14.77,295960
71175,200310,0.113406,16.37,295960
71175,200311,-0.087966,14.93,296062
71175,200312,0.056263,15.77,296062
71175,200401,-0.004122,15.63,296062
71175,200402,-0.051823,14.82,296143
71175,200403,-0.01282,14.63,296248
71175,200404,0.068011,15.55,296298
71175,200405,-0.063666,14.56,296291
71175,200406,0.092033,15.9,296291
71175,200407,0.007862,15.95,296291
71175,200408,0.01442,16.18,296411
71175,200409,-0.030284,15.69,296411
71175,200410,-0.124602,13.66,296411
71175,200411,0.139824,15.57,296491
71175,200412,0.152216,17.94,296491
71175,200501,-0.03874,17.17,296491
71175,200502,-0.01456,16.92,296491
71175,200503,0.00591,17.02,297562
71175,200504,-0.01322,16.72,297562
71175,200505,0.098086,18.36,297801
71175,200506,-0.002179,18.32,297801
71175,200507,0.0494,19.15,297801
71175,200508,0.008877,19.32,297887
71175,200509,0.061077,20.5,297887
71175,200510,-0.006585,20.29,297887
71175,200511,0.084278,22,298019
71175,200512,0.034091,22.75,298019
71175,200601,-0.103077,20.33,298019
71175,200602,0.017708,20.69,298019
71175,200603,-0.01015,20.48,298639
71175,200604,-0.004639,20.31,298639
71175,200605,-0.115707,17.96,299418
71175,200606,0.009465,18.13,299418
71175,200607,-0.100662,16.23,299418
71175,200608,0.167591,18.95,342518
71175,200609,0.023219,19.39,342518
71175,200610,0.023982,19.78,342518
71175,200611,0.035389,20.48,342542
71175,200612,0.014648,20.78,342542
71175,200701,0.06232,22,342542
71175,200702,-0.026818,21.41,342542
71175,200703,0.075666,23.03,342657
71175,200704,0.083587,24.88,342710
71175,200705,0.06672,26.54,342803
71175,200706,-0.016202,26.11,342803
71175,200707,-0.06645,24.3,342803
71175,200708,0.006996,24.47,360797
71175,200709,0,24.47,360797
71175,200710,-0.043114,23.34,360797
71175,200711,0.064267,24.84,360830
71175,200712,-0.042271,23.79,360830
71175,200801,-0.046028,22.62,360893
71175,200802,0.01282,22.91,346942
71175,200803,-0.039284,22.01,346942
71175,200804,0.057928,23.21,346796
71175,200805,0.037484,24.08,346351
71175,200806,-0.150747,20.45,346351
71175,200807,0.185086,24.16,345454
71175,200808,0.051738,25.41,345496
71175,200809,-0.0122,25.1,345496
71175,200810,-0.369522,15.75,331118
71175,200811,-0.053968,14.9,331118
71175,200812,0.248322,18.6,331118
71175,200901,-0.234677,14.16,331118
71175,200902,-0.281073,10.18,331163
71175,200903,0.227898,12.5,331163
71175,200904,0.3132,16.34,331274
71175,200905,0.047124,17.11,331274
71175,200906,-0.073057,15.86,331274
71175,200907,0.188682,18.77,331274
71175,200908,0.20032,22.53,331414
71175,200909,-0.04838,21.44,331414
71175,200910,-0.065648,19.95,331414
71175,200911,-0.045614,19.04,331764
71175,200912,0.02521,19.52,331764
72696,198701,,29.125,13454
72696,198702,0.081545,31.5,13454
72696,198703,0.059524,30.375,13454
72696,198704,-0.106996,27.125,13454
72696,198705,-0.102304,11.875,26908
72696,198706,0.073684,12.75,26908
72696,198707,-0.035294,12,26908
72696,198708,0.041667,12.5,26908
72696,198709,-0.03,12.125,26908
72696,198710,-0.294845,8.25,26908
72696,198711,-0.106061,7.375,26908
72696,198712,0.084746,8,26920
72696,198801,0.125,9,26920
72696,198802,0.144444,10,26920
72696,198803,-0.075,9.25,26920
72696,198804,0.040541,9.625,26920
72696,198805,-0.020779,9.125,26920
72696,198806,0.09589,10,26939
72696,198807,0.0625,10.625,26939
72696,198808,-0.018824,10.125,26939
72696,198809,0.024691,10.375,26955
72696,198810,0.144578,11.875,26955
72696,198811,0.046316,12.125,26955
72696,198812,-0.010309,12,27028
72696,198901,0.3125,15.75,27028
72696,198902,-0.119048,13.125,27028
72696,198903,0,13.125,27028
72696,198904,0.133333,14.875,27028
72696,198905,0.063866,15.375,27028
72696,198906,0.01626,15.625,27034
72696,198907,0.208,18.875,27034
72696,198908,-0.009272,18.25,27034
72696,198909,0.034247,18.875,27054
72696,198910,-0.152318,16,27054
72696,198911,-0.01875,15.25,27054
72696,198912,-0.057377,14.375,27073
72696,199001,0.069565,15.375,27073
72696,199002,-0.02439,14,27073
72696,199003,0,14,27073
72696,199004,-0.080357,12.875,27073
72696,199005,-0.071845,11.5,27073
72696,199006,0.032609,11.875,27107
72696,199007,-0.157895,10,27107
72696,199008,-0.1525,8.125,27107
72696,199009,-0.276923,5.875,27107
72696,199010,-0.12766,5.125,27107
72696,199011,0.063415,5.25,27107
72696,199012,0.119048,5.875,27111
72696,199101,0.361702,8,27111
72696,199102,-0.08625,7.25,27111
72696,199103,0.344828,9.75,27111
72696,199104,0.038462,10.125,27111
72696,199105,0.104691,11.125,27111
72696,199106,-0.213483,8.75,27115
72696,199107,-0.085714,8,27115
72696,199108,-0.02375,7.75,27115
72696,199109,-0.112903,6.875,27117
72696,199110,0.036364,7.125,27117
72696,199111,-0.044211,6.75,27117
72696,199112,0.601481,10.75,27117
72696,199201,0.232558,13.25,27117
72696,199202,-0.113208,11.75,27117
72696,199203,0.042553,12.25,30119
72696,199204,-0.193878,9.875,30119
72696,199205,-0.060253,9.25,30119
72696,199206,-0.216216,7.25,30119
72696,199207,0.086207,7.875,30119
72696,199208,-0.234286,6,30119
